title,company,location,link
Ingénieur Data H/F,Bouygues Telecom,Meudon (92),https://www.indeed.fr/voir-emploi?jk=78794e76d45938de
Ingénieur Réseau - Supervision H/F,Devoteam,Levallois-Perret (92),https://www.indeed.fr/voir-emploi?jk=331681a7a0c6d02c
Ingénieur modélisation FTTH H/F,Bouygues Telecom,Meudon (92),https://www.indeed.fr/voir-emploi?jk=c038379d1f1bfaa0
R&D Engineer – Pipeline,Illumination Mac Guff,Paris (75),https://www.indeed.fr/voir-emploi?jk=008b64645c8de159
Data Engineer F/H,QYSY,Paris 2e (75),https://www.indeed.fr/voir-emploi?jk=a44dbd38ad937264
Consultant Data Marketing H/F,M13h,Paris (75),https://www.indeed.fr/voir-emploi?jk=0d5534e3e91aad56
STAGE/CESURE - Data Scientist,PRISMA MEDIA,Gennevilliers (92),https://www.indeed.fr/voir-emploi?jk=c2695db32d3fc7b8
DÉVELOPPEUR LOGICIEL EMBARQUÉ – RÉSEAUX F/H,MERITIS TECHNOLOGIES,Paris 1er (75),https://www.indeed.fr/voir-emploi?jk=44760ee2a76ad143
"Devops engineer (python), instances design & deployment - h/f",FREE,Paris (75),https://www.indeed.fr/voir-emploi?jk=50118d14f7d69e6e
Ingénieur Intégration Vérification Validation (IVV) confirmé (h/f),Airbus,Paris (75),https://www.indeed.fr/voir-emploi?jk=bb66475dfe41ae75
Data Scientist H/F,JCDecaux FR,Neuilly-sur-Seine (92),https://www.indeed.fr/voir-emploi?jk=778c77285f87eb14
BACKEND ENGINEER,Bigblue,Paris (75),https://www.indeed.fr/voir-emploi?jk=aa45106f0581a781
Intelligence artificielle sur maintenance prédictive et véhicules connectés H/F,PSAPeugeotCitroen,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=241e23395bdf30cb
Business Intelligence Analyst,Doctolib,Paris (75),https://www.indeed.fr/voir-emploi?jk=bc8f6aecb88c7b9a
Data Scientist/Engineer H/F,Pierre Fabre,Boulogne-Billancourt (92),https://www.indeed.fr/voir-emploi?jk=fc912d33b4b8d8d0
Senior QA Engineer,Aircall,Paris (75),https://www.indeed.fr/voir-emploi?jk=6c3a337d34bcc214
Stagiaire Data Scientist – Economic Advisory (H/F),Deloitte,La Défense (92),https://www.indeed.fr/voir-emploi?jk=7c33ef1c0aaaf9b0
Stage Développeur Web H/F,Assystem,Courbevoie (92),https://www.indeed.fr/voir-emploi?jk=285a3afaf71a9118
Analyses de données avancées pour la conception des ADAS H/F,PSAPeugeotCitroen,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=2d9950404939f425
Data Engineer-(H/F),Société Générale,Courbevoie (92),https://www.indeed.fr/voir-emploi?jk=82b925db38bbff57
Data Analyst (H/F),MFG Labs,Paris (75),https://www.indeed.fr/voir-emploi?jk=0cf0fd681581df23
Analyste CRM & Web (H/F),MRM // McCann (Paris),Paris (75),https://www.indeed.fr/voir-emploi?jk=30feded4567eb480
Intégrateur d'applications DevOps F/H,ECOLE PRATIQUE DES HAUTES ETUDES,Paris 14e (75),https://www.indeed.fr/voir-emploi?jk=b059cd52f3ed9002
Ingénieur DevOps F/H,Framatome,La Défense (92),https://www.indeed.fr/voir-emploi?jk=84114f6921321faa
Ingénieur Automatisation Réseaux (H/F),Metanext,Sèvres (92),https://www.indeed.fr/voir-emploi?jk=4b06570bef995050
Appui au management H/F,Enedis,Courbevoie (92),https://www.indeed.fr/voir-emploi?jk=7a1d5a65eef25a9a
"Senior Hardware Design Engineer, Paris, France",Arteris,Paris (75),https://www.indeed.fr/voir-emploi?jk=92d65d1dc3aefd27
DevOps Cloud GCP,ChefClub Network,Paris (75),https://www.indeed.fr/voir-emploi?jk=d5f2ef2f3a46cab4
Software Developer – Intern,Spare Parts 3D,Paris (75),https://www.indeed.fr/voir-emploi?jk=559fb29db6bbd739
Administratrice / Administrateur Réseau N2/N3 F/H,VINCI Energies,Pantin (93),https://www.indeed.fr/voir-emploi?jk=1e7a22d833dd88e1
Chief Data Officer H/F - Association de délégation de service public,Michael Page,Paris (75),https://www.indeed.fr/voir-emploi?jk=572fec6fee4edae6
PhD Data Scientist (F/H),Axionable,Paris (75),https://www.indeed.fr/voir-emploi?jk=4e69998471cec396
Consultant Qlik F/H,TRIMANE,Puteaux (92),https://www.indeed.fr/voir-emploi?jk=31b2fe232333e8d9
Ingénieur Test & validation (H/F),Sewan,Paris 10e (75),https://www.indeed.fr/voir-emploi?jk=0109aaffb2495a1d
SOFTWARE ENGINEER FULL STACK F/H,TOTAL DIGITAL FACTORY,Puteaux (92),https://www.indeed.fr/voir-emploi?jk=7daf47aa6e31d206
Ingénieur Systèmes H/F,SPIE,Paris (75),https://www.indeed.fr/voir-emploi?jk=1b25833b743d8739
IT Development Manager,Voisin Consulting Life Sciences,Boulogne-Billancourt (92),https://www.indeed.fr/voir-emploi?jk=7851d6c0edbb9634
Data Engineer,Lunchr,Paris (75),https://www.indeed.fr/voir-emploi?jk=4ba53be6ca72b770
Software Engineer,Partoo,Paris (75),https://www.indeed.fr/voir-emploi?jk=42b2cf0572487b17
Coordinateur du Peering Internet H/F,Bouygues Telecom,Meudon (92),https://www.indeed.fr/voir-emploi?jk=e151f14fa671d26e
Alternance ou Stage - Validateur de modèles financiers H/F - Paris,Groupe BPCE,Paris (75),https://www.indeed.fr/voir-emploi?jk=8a798a048960ec2a
Data engineer - Content Team (Internship),Deezer,Paris (75),https://www.indeed.fr/voir-emploi?jk=c80c85ca079fe4ca
Test and validation Technician,TechViz,Paris (75),https://www.indeed.fr/voir-emploi?jk=91f8176d5e49af4b
"Pour renforcer son équipe communication, un chef de projet digital (H/F)",lean.fr,Paris (75),https://www.indeed.fr/voir-emploi?jk=0648b550e670ff74
Data Analyst F/H,EEX,Paris 2e (75),https://www.indeed.fr/voir-emploi?jk=7916e2da1c4c2144
Software Engineer - Voice AI (C/C++),SoundHound Inc.,Paris (75),https://www.indeed.fr/voir-emploi?jk=67dfb05628f274f5
Ingénieur d’Études et Développement C++,XRAYS Trading,Paris (75),https://www.indeed.fr/voir-emploi?jk=a647c53a9e523cee
Chargé de développement Réalité Augmentée / Virtuelle H/F,Bertrandt,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=a4666d0261c8b06e
Pentester,Grant Thornton,Neuilly-sur-Seine (92),https://www.indeed.fr/voir-emploi?jk=1ef522aaf14e4b9f
Consultant Data & Digital – Analyste,Eight Advisory,Paris (75),https://www.indeed.fr/voir-emploi?jk=0ba5d891b69e9016
Développeur Logiciel Test Python Robot Framework F/H,AREALTI,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=c3d6df31bdd6be59
Professional Services Performance Consultant,"Riverbed Technology, Inc.",Paris (75),https://www.indeed.fr/voir-emploi?jk=6ed3735fc6285e25
Equity Market Data analyst F/H,NATIXIS,Paris 13e (75),https://www.indeed.fr/voir-emploi?jk=aacde9a4fff1f1b0
Développeur C Embarqué Linux,ABS Technologies Ingénierie,Paris (75),https://www.indeed.fr/voir-emploi?jk=ee0b167668360ce5
Lead Developer - Machine Learning Tools - (H/F),Ubisoft,Montreuil (93),https://www.indeed.fr/voir-emploi?jk=250e2cc506eae39f
Electric and hydrid powertrain optimization and new concepts design - IFP SCHOOL H/F,PSAPeugeotCitroen,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=ceaebb944041cbf5
Product Data Analyst Confirmé.e,MALT,Paris (75),https://www.indeed.fr/voir-emploi?jk=dfd276cb91aa3fa8
Lead Data Scientist,Konekt,Paris (75),https://www.indeed.fr/voir-emploi?jk=b62169f0a13047fc
Developpeur Python H/F,GFI,Saint-Ouen (93),https://www.indeed.fr/voir-emploi?jk=f8972266e23c165d
Data Engineer,PERSÉ BEAUTY,Paris (75),https://www.indeed.fr/voir-emploi?jk=26ae9a99b0e3ff95
Alternant(e) Ingénieur systèmes (H/F) - Boulogne (France),Cegedim,Boulogne-Billancourt (92),https://www.indeed.fr/voir-emploi?jk=e93e9dbbffc96c51
Backend Software Engineer,Qonto,Paris (75),https://www.indeed.fr/voir-emploi?jk=76ad3c80e124f5ea
Data Analyst H/F - Stage - AXA Partners - Nanterre (92),AP Credit Life Protection,Nanterre (92),https://www.indeed.fr/voir-emploi?jk=3d1b600dffde2449
Digital Data Analyst F/H,HARNHAM,Paris 1er (75),https://www.indeed.fr/voir-emploi?jk=6fd85a178332b0b3
DéVELOPPEUR JUNIOR (H/F),CFA INSTA,Paris (75),https://www.indeed.fr/voir-emploi?jk=3363e4cfa9b55be1
Ingénieur en développement et exploitation de données spatiales Segment Sol (H/F),CNRS,Orsay (91),https://www.indeed.fr/voir-emploi?jk=d1a1a94b1db0163d
DevOps F/H,SOCIETE POUR L'INFORMATIQUE INDUSTRIELLE,Paris 16e (75),https://www.indeed.fr/voir-emploi?jk=34867f6c910eb05d
Chief Technical Officer (H/F),Les Nouveaux Héritiers,Paris (75),https://www.indeed.fr/voir-emploi?jk=5e62433248430269
Data Analyst- AUDITEUR – INSPECTEUR H/F,Caisse d’Epargne Ile de France,Paris (75),https://www.indeed.fr/voir-emploi?jk=5a7981907553f2da
Ingénieur de recherche en IA - Train autonome - Saint-Denis (93) F/H,RAILENIUM,Saint-Denis (93),https://www.indeed.fr/voir-emploi?jk=f40f18f654fdc903
Airport Planner (H/F) - 2 open jobs (One senior and one junior),ADPI,Paris (75),https://www.indeed.fr/voir-emploi?jk=a4245fc40f636158
STAGE - Data Analyst junior (F/H),AXA Global Direct France,Suresnes (92),https://www.indeed.fr/voir-emploi?jk=cf2109285ba5698b
Data Engineer F/H,Kaisens data,Paris 1er (75),https://www.indeed.fr/voir-emploi?jk=f2555eb4b96a9932
Alternance – 24 mois – Chargé de mission de connaissance client H/F – Paris 13ème,NATIXIS,Paris (75),https://www.indeed.fr/voir-emploi?jk=dd46a7d164266282
Ingénieur data scientist – Markplace référente,Konekt,Paris 10e (75),https://www.indeed.fr/voir-emploi?jk=3aab44c61d269eec
Développeur BI / Datascientist F/H,Netplus,Boulogne-Billancourt (92),https://www.indeed.fr/voir-emploi?jk=81882fb7e11a28be
Ingénieur innovation,Bouygues Telecom,Meudon (92),https://www.indeed.fr/voir-emploi?jk=d45cdfc1a77d944b
"Senior Hardware Design Verification Engineer, Paris, France",Arteris,Paris (75),https://www.indeed.fr/voir-emploi?jk=0782a29861d46f9d
CONSULTANT EN INNOVATION,InnoValeur,Paris 16e (75),https://www.indeed.fr/voir-emploi?jk=d18343e4ed22a39b
System Engineer (Paris),Itiviti,Paris 4e (75),https://www.indeed.fr/voir-emploi?jk=aee952de8abddbad
Apprentissage en machine learning et génie logiciels,Inria,Palaiseau (91),https://www.indeed.fr/voir-emploi?jk=bab0b3877e667f3f
Backend Developer,LIVEMENTOR,Paris (75),https://www.indeed.fr/voir-emploi?jk=0340d6d60573d52e
Ingénieur.e QA,Brocelia,Paris (75),https://www.indeed.fr/voir-emploi?jk=b7de2117dc47721a
"Ingénieur Supervision Zabbix ou Nagios Perl, Python, Powershell, Bash, Kornshell / Freelance",WorldWide People,Paris (75),https://www.indeed.fr/voir-emploi?jk=d17c15189b2dea77
Pentester H/F,FMD Consulting,Paris 16e (75),https://www.indeed.fr/voir-emploi?jk=98b8f04307b9a748
Lead Data Python/Spark - Editeur de logiciel Saas Marketing/Retail - Paris F/H,JONATHAN SAVEAN,Paris 1er (75),https://www.indeed.fr/voir-emploi?jk=f11663c824985d2e
Ingénieur logiciel embarqué F/H,VITEC MULTIMEDIA,Châtillon (92),https://www.indeed.fr/voir-emploi?jk=72a89513430a9afa
DATA SCIENTIST MARKETING,Happn,Paris (75),https://www.indeed.fr/voir-emploi?jk=6144387cf7dfb8d0
Ingénieur Concepteur Software de Perception pour ADAS / Véhicule Autonome H/F,PSAPeugeotCitroen,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=ed369c955006d551
Stage développement,Aldemia,Levallois-Perret (92),https://www.indeed.fr/voir-emploi?jk=989bf92da719550d
Thèse en analyse de la concurrence et optimisation des stratégies d'investissement dans les réseaux mobiles F/H,Orange,Châtillon (92),https://www.indeed.fr/voir-emploi?jk=08768f1bcdf035b5
Ingénieur QA H/F,DiliTrust,La Défense (92),https://www.indeed.fr/voir-emploi?jk=4486387362bed371
Consultant Datascientist H/F,AMAYAS Consulting,Paris,https://www.indeed.fr/voir-emploi?jk=fd8615d54fd99fd9
Stage – Développement FullStack (H/F) H/F,Bouygues Telecom,Meudon (92),https://www.indeed.fr/voir-emploi?jk=4b932c45bf1fa0c5
Data Manager F/H,Groupe Covéa,Paris (75),https://www.indeed.fr/voir-emploi?jk=713eadf6807a0e32
Développeur backend Go/Python/Java - Groupe International - marketplaces F/H,WAKE IT UP,Paris 8e (75),https://www.indeed.fr/voir-emploi?jk=d4bcb5b8a69d99a1
Ingénieur Quality Assurance H/F,Engie Digital,Paris (75),https://www.indeed.fr/voir-emploi?jk=a843c58b00721a41
Data Scientist : Risque de Crédit et Algorithmes de Détection d’Anomalies - Stage de fin d'études,Beijaflore,Paris (75),https://www.indeed.fr/voir-emploi?jk=e632a366a8655a38
Alternance- Analyste quantitatif - Validation Marchés H/F (2020-0314),SFIL,Issy-les-Moulineaux (92),https://www.indeed.fr/voir-emploi?jk=4ec0b690119cec22
Alternance - 1 an - Data Analyst Connaissance Clients (H/F) - Paris 13ème,BPCE SEF,Paris (75),https://www.indeed.fr/voir-emploi?jk=189e5157275d67c1
Alternance - Ingénieur Devops H/F,PMU,Paris (75),https://www.indeed.fr/voir-emploi?jk=58296a3f4ce9dbef
CLINICAL DATAMANAGER H/F,Institut Pasteur,Paris (75),https://www.indeed.fr/voir-emploi?jk=fe72b1b68e67747d
Apprenti(e) Innovation - Intelligence Technologique et Open Innovation H/F,MBDA,Le Plessis-Robinson (92),https://www.indeed.fr/voir-emploi?jk=4561a311c3de09e3
Alternance - Intégrateur DevOps-(H/F),Société Générale,La Plaine-Saint-Denis (93),https://www.indeed.fr/voir-emploi?jk=f8afdf22b70d9870
R&D/Software Engineering (H/F) - SISW - MG,Siemens AG,Paris (75),https://www.indeed.fr/voir-emploi?jk=817f0df7c4503d58
Ingénieur Système Embarqué - Tests & Validation F/H,bdmjob,Meudon (92),https://www.indeed.fr/voir-emploi?jk=5c64f5809d9e2a7a
Data scientist Confirmé(e) (H/F),Monster,Paris (75),https://www.indeed.fr/voir-emploi?jk=8ac25f6554feb2bd
Data Engineer - H/F,KONEKT,Paris (75),https://www.indeed.fr/voir-emploi?jk=832362731c3779c2
ingénieur informatique Développement Python/ .NET Finance,WE +,Paris (75),https://www.indeed.fr/voir-emploi?jk=f4917c103c01b5c6
Site Reliability Engineer - Databases Team (Open to remote from France),BLABLACAR,Paris (75),https://www.indeed.fr/voir-emploi?jk=4b1bdb1159239573
Developer Expert Risks,AXA Funds Management,Puteaux (92),https://www.indeed.fr/voir-emploi?jk=4966dfdca6e8e964
Ingénieur Calcul (Oil & Gas) F/H,ENERGEO TECHNOLOGIES,Versailles (78),https://www.indeed.fr/voir-emploi?jk=376190b279400530
Ingénieur Build ( DevOps CI/CD) / Freelance,HIGHTEAM,Courbevoie (92),https://www.indeed.fr/voir-emploi?jk=b05543449c5dbf41
Lead Developer Python (h/f),Sewan,Paris 10e (75),https://www.indeed.fr/voir-emploi?jk=17b77eeba2b31fd5
Thèse : Participation au développement du spectro imageur MIRS pour la mission MMX (H/F),CNRS,Meudon (92),https://www.indeed.fr/voir-emploi?jk=a6df3d8b39bf7860
INGÉNIEUR SIMULATION ET ENVIRONNEMENT VIRTUEL F/H,ONERA,Palaiseau (91),https://www.indeed.fr/voir-emploi?jk=782e75ebb94b1fda
Software Quality Engineer,Adevinta,Paris 10e (75),https://www.indeed.fr/voir-emploi?jk=beabe3acb493e499
Ingénieur Intégration Vérification Validation Qualification - Domaine Radio & Aéro (F/H),Thales Group,Gennevilliers (92),https://www.indeed.fr/voir-emploi?jk=07aaeada52b5d7c7
Brand Digital Analytics Manager H/F,Groupe Yves Rocher,Issy-les-Moulineaux (92),https://www.indeed.fr/voir-emploi?jk=e3bda886e7a2c446
Développeur Web Python,LBESOFT,Noisy-le-Grand (93),https://www.indeed.fr/voir-emploi?jk=bbc45c3732ccce40
Intégration de données externes dans la plateforme CubicWeb,Logilab,Paris (75),https://www.indeed.fr/voir-emploi?jk=081ea4e3e82ffc0f
DevOps,Faurecia,Paris (75),https://www.indeed.fr/voir-emploi?jk=c2b1b3cd0eef7915
Alternance - 1 an ou 2 ans - Assistant Structureur (H/F) - Paris,NATIXIS,Paris (75),https://www.indeed.fr/voir-emploi?jk=e9202a17f888c7ba
[Finance] Ingénieur Test QA (H/F),Meritis Finance,Paris (75),https://www.indeed.fr/voir-emploi?jk=1320639492504948
Développeur,Ellipse Studio,Paris (75),https://www.indeed.fr/voir-emploi?jk=70ba062471e9c7aa
DRT/LIST - Ingénieur conception de système robotique/mécatronique H/F,CEA - Commissariat à l'Energie Atomique,Palaiseau (91),https://www.indeed.fr/voir-emploi?jk=5eddf81957bfc637
Apprenti.e Ingénieur.e Signalisation Ferroviaire H/F,Thales Group,Vélizy-Villacoublay (78),https://www.indeed.fr/voir-emploi?jk=397e624c9eb97c5a
Data Science Lead,Givaudan,Argenteuil (95),https://www.indeed.fr/voir-emploi?jk=7f01643819892e47
Lead Front – Startup IA analyse prédictive,Konekt,Paris (75),https://www.indeed.fr/voir-emploi?jk=3779d3306e172efb
Ingénieur Streaming Vidéo sur OTT / Freelance,INSYCO,Issy-les-Moulineaux (92),https://www.indeed.fr/voir-emploi?jk=3ffaca70c0499741
DBA MySQL H/F,transatel,Paris (75),https://www.indeed.fr/voir-emploi?jk=961be3a5442271ff
Stagiaire Consultant Technique Junior – Oracle,DXC,Paris (75),https://www.indeed.fr/voir-emploi?jk=5feda071a5fd15ef
Développeur C++ Back-end Finance (F/H),Novencia,Paris (75),https://www.indeed.fr/voir-emploi?jk=1ca0e8cae2b2efb1
Ingénieur Energétique de la Modélisation et Simulation H/F,Bouygues Energies & Services Industrie,Guyancourt (78),https://www.indeed.fr/voir-emploi?jk=61550244179d2c55
ATS Integrator,ALSTOM,Saint-Ouen (93),https://www.indeed.fr/voir-emploi?jk=a14804a705bb429a
Data Scientist spécialisé Machine Learning / Leader entertainment / Multiprojet / 40-55k,In-Team,Paris,https://www.indeed.fr/voir-emploi?jk=804831609d753c2c
ANALYSTE DE DONNÉES H/F H/F,Solocal,Boulogne-Billancourt (92),https://www.indeed.fr/voir-emploi?jk=d4c071438aba72d6
STAGE - Data Analyst (F/H),AXA Global Direct France,Suresnes (92),https://www.indeed.fr/voir-emploi?jk=778e0ae1205218f9
Ingénieur Monitoring et Outils H/F,transatel,Paris (75),https://www.indeed.fr/voir-emploi?jk=03055c9cc9deb11d
"Quant Risques marché, crédit et contrepartie",capteo,Paris (75),https://www.indeed.fr/voir-emploi?jk=460b202c8c314ba4
Géologue / Ingénieur Minier Senior F/H,Orano,Châtillon (92),https://www.indeed.fr/voir-emploi?jk=407dbe9b0a66bf1e
Ingénieur Dévops F/H,Kent FR,Paris (75),https://www.indeed.fr/voir-emploi?jk=996205e8cdd84f0c
Développeur c++/c# F/H,LBESOFT,Paris 2e (75),https://www.indeed.fr/voir-emploi?jk=ad0a4eb28db876f2
Développeur Fullstack,SETELIA,Paris (75),https://www.indeed.fr/voir-emploi?jk=c1e82f98f502b032
Stage - 6 mois - Audit Data Analytics H/F - Paris 2eme,NATIXIS,Paris (75),https://www.indeed.fr/voir-emploi?jk=316dcff698a711fa
Data Analyst (H/F),TAXIS G7,Clichy (92),https://www.indeed.fr/voir-emploi?jk=0bf9e02874e649d9
Ingénieur C++ simulateur 3D temps réel / Freelance,Warren Walter,Paris (75),https://www.indeed.fr/voir-emploi?jk=fbab1d79e73209b3
Ingénieur Réseau de Transport F/H,bdmjob,Meudon (92),https://www.indeed.fr/voir-emploi?jk=ec5f8ea9abac259a
Solutions Engineer,Hitachi Vantara,Paris (75),https://www.indeed.fr/voir-emploi?jk=9df595f95e7fa276
Software Developer – Intern,Spare Parts 3D,Paris (75),https://www.indeed.fr/voir-emploi?jk=559fb29db6bbd739
Engineering Intern,Platform.sh,Paris (75),https://www.indeed.fr/voir-emploi?jk=8819bdbfad617b8e
Data Analyst F/H,EEX,Paris 2e (75),https://www.indeed.fr/voir-emploi?jk=7916e2da1c4c2144
"Group Manager – Data & Machine Learning Engineering, EMEA M/F",Ubisoft,Paris (75),https://www.indeed.fr/voir-emploi?jk=5ec26c687f8d6c37
Pentester,Serma Technologies,Paris 9e (75),https://www.indeed.fr/voir-emploi?jk=8d34077cc97ecd6b
Développeur c++/c# F/H,LBESOFT,Paris 2e (75),https://www.indeed.fr/voir-emploi?jk=ad0a4eb28db876f2
Ingénieur Energétique de la Modélisation et Simulation H/F,Bouygues Energies & Services Industrie,Guyancourt (78),https://www.indeed.fr/voir-emploi?jk=61550244179d2c55
Software Engineer - Algorithms,Criteo,Paris (75),https://www.indeed.fr/voir-emploi?jk=335c26bd1f45e568
"INGÉNIEUR R&D - FAISABILITÉ, ELECTRONIQUE, SIGNAL & DATA ANALYSIS",BioSerenity,Paris 13e (75),https://www.indeed.fr/voir-emploi?jk=594486f78e50bf02
Senior Data Software Engineer - Feature Store,BLABLACAR,Paris (75),https://www.indeed.fr/voir-emploi?jk=7448f0852994305b
Dsi de Recrute F/H,bdmjob,Meudon (92),https://www.indeed.fr/voir-emploi?jk=ee44c0d48a1230cc
Data Analyst pour une startup de la Fintech engagée,Data Recrutement,Paris (75),https://www.indeed.fr/voir-emploi?jk=24e67e6a2a872f81
Software Engineer - Voice AI (C/C++),SoundHound Inc.,Paris (75),https://www.indeed.fr/voir-emploi?jk=67dfb05628f274f5
Ingénieur Test et Validation Si F/H,bdmjob,Malakoff (92),https://www.indeed.fr/voir-emploi?jk=5742fee3dd8c7ff1
Développeur Back-end,Lydia App,Paris (75),https://www.indeed.fr/voir-emploi?jk=8b4cc1715c6c1336
